,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidates
380,1597920167245201408,1597907541320556545,1669808830000.0,2022-11-30 12:47:10,+0100,,"@renoomokri Please stop disturbing us with Bola Tinubu and Atiku Abubakar issues because we are not voting for either of them.. That’s to say Nigerians are voting out APC/PDP . Thank God we have a better option for 2023, unlike 1999-2003-2007-2011-2015- and 2019",en,[],[],1575232008380350474,1575232008380350474,divonsharon1,Sharon,3,12,https://twitter.com/divonsharon1/status/1597920167245201408,[],[],0,,False,1,2,0,,Atiku\Atiku Abubakar,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku
381,1597919512707620864,1597919512707620864,1669808674000.0,2022-11-30 12:44:34,+0100,,"The sooner you understand Atiku Abubakar is the next president 2023,the better for you.",en,[],[],1333894995158446084,1333894995158446084,Muhamma41570788,Muhammad Haruna,3,12,https://twitter.com/Muhamma41570788/status/1597919512707620864,[],[],0,,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
382,1597919202190688257,1597919202190688257,1669808600000.0,2022-11-30 12:43:20,+0100,,The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital.  #AtikuOrganizingForAction  #RecoverNigeria #WeWantPDPBack2023 #AtikuOkowa2023 #OneNigeria.  https://t.co/UDd5Khso2J,en,"['atikuorganizingforaction', 'recovernigeria', 'wewantpdpback2023', 'atikuokowa2023', 'onenigeria']",[],1597671644587335681,1597671644587335681,sirajmilgoma35,Siraj Milgoma,3,12,https://twitter.com/sirajmilgoma35/status/1597919202190688257,[],"['https://pbs.twimg.com/media/FizzAw1XEAE-6zw.jpg', 'https://pbs.twimg.com/media/FizzBgYWIAAPExV.jpg', 'https://pbs.twimg.com/media/FizzCh6WYAER6r7.jpg']",1,https://pbs.twimg.com/media/FizzAw1XEAE-6zw.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
383,1597919194766770176,1597919194766770176,1669808598000.0,2022-11-30 12:43:18,+0100,,"His Excellency @atiku Abubakar, @IAOkowa and The Entire @OfficialPDPNig Family Are Live In Ondo State For The PDP Presidential Campaign Rally.  Stay With Us For Live Pictorial And Visual Contents As Event Unfolds.  #AtikuInOndo #AtikuOkowaInOndo #RecoverNigeria #VotePDP  https://t.co/Lx748UKXZ3",en,"['atikuinondo', 'atikuokowainondo', 'recovernigeria', 'votepdp']",[],1103616253736992768,1103616253736992768,AtikuMedia2023,ATIKU MEDIA,3,12,https://twitter.com/AtikuMedia2023/status/1597919194766770176,[],"['https://pbs.twimg.com/media/FizzCDUWQAEAeoi.jpg', 'https://pbs.twimg.com/media/FizzCDbXEAAjJ4w.jpg']",1,https://pbs.twimg.com/media/FizzCDUWQAEAeoi.jpg,False,3,3,1,https://twitter.com/atiku/status/1597905300132048896,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
384,1597918329297330179,1597918329297330179,1669808392000.0,2022-11-30 12:39:52,+0100,,"Members Of Atiku Mandate Movement joined other members of The ATIKULATED Family at the Airport To Welcome The Incoming President Of Nigeria 🇳🇬 HE @atiku Abubakar, His Running Mate, @IAOkowa and @OfficialPDPNig Family To Ondo State For The PDP Rally  #AtikuInOndo #RecoverNigeria  https://t.co/dIbFanTEvT",en,"['atikuinondo', 'recovernigeria']",[],1495839924049874946,1495839924049874946,MandateOfAtiku,Atiku Mandate Movement (AMM),3,12,https://twitter.com/MandateOfAtiku/status/1597918329297330179,[],"['https://pbs.twimg.com/media/FizyOZMXoAIoE-d.jpg', 'https://pbs.twimg.com/media/FizyO3bXwAMP46g.jpg', 'https://pbs.twimg.com/media/FizyPdkXoAMJor2.jpg', 'https://pbs.twimg.com/media/FizyP6aXoAMHZS-.jpg']",1,https://pbs.twimg.com/media/FizyOZMXoAIoE-d.jpg,False,14,0,8,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
385,1597918167732432901,1597918167732432901,1669808353000.0,2022-11-30 12:39:13,+0100,,The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital.  #AtikuOrganizingForAction  #RecoverNigeria #WeWantPDPBack2023 #AtikuOkowa2023 #OneNigeria.  https://t.co/E4Rsam7ACp,en,"['atikuorganizingforaction', 'recovernigeria', 'wewantpdpback2023', 'atikuokowa2023', 'onenigeria']",[],1272968744155955201,1272968744155955201,DanchadiShehu,Jibril shehu Danchadi,3,12,https://twitter.com/DanchadiShehu/status/1597918167732432901,[],"['https://pbs.twimg.com/media/FizyA8qWAAAHQVl.jpg', 'https://pbs.twimg.com/media/FizyDFvXgAAbM1Q.jpg', 'https://pbs.twimg.com/media/FizyFAKXoAMBHTM.jpg']",1,https://pbs.twimg.com/media/FizyA8qWAAAHQVl.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
386,1597918116985843718,1597918116985843718,1669808341000.0,2022-11-30 12:39:01,+0100,,H.E Atiku Abubakar arrives Akure for Recover Nigeria PDP Presidential Campaign Rally. #RecoverNigeria #AtikuOkowa2023 #RecoveryOndoWithAtiku  https://t.co/ZTzXDzmB7l,en,"['recovernigeria', 'atikuokowa2023', 'recoveryondowithatiku']",[],1156629368,1156629368,drealtimibaba,👑Oba Timi Alao👑,3,12,https://twitter.com/drealtimibaba/status/1597918116985843718,[],"['https://pbs.twimg.com/media/FizxyJWWQAA_lj8.jpg', 'https://pbs.twimg.com/media/FizxyJNWYAMnbb1.jpg', 'https://pbs.twimg.com/media/FizxyJRXoAEGoXL.jpg', 'https://pbs.twimg.com/media/FizxyJNXwAIDBXX.jpg']",1,https://pbs.twimg.com/media/FizxyJWWQAA_lj8.jpg,False,0,1,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
387,1597917958965460992,1597917958965460992,1669808303000.0,2022-11-30 12:38:23,+0100,,H.E @Atiku Abubakar arrives Akure for #NigeriaRecoveryPlan  agenda to be delivered.PDP Presidential Campaign Rally in Ondo. As one we can get it done #AtikuInOndo  #AtikuOkowa2023  @Hajorkehmy @SodiqTade @Olu_Benjy Join us to win for Nigerians and move our country forward.  https://t.co/BBIGfjlhKb,en,"['nigeriarecoveryplan', 'atikuinondo', 'atikuokowa2023']",[],2772423882,2772423882,bfa_funso,Babarinde Funmiso BF,3,12,https://twitter.com/bfa_funso/status/1597917958965460992,[],"['https://pbs.twimg.com/media/Fizx4QoWQAA8y7R.jpg', 'https://pbs.twimg.com/media/Fizx59tXgAEXtXy.jpg', 'https://pbs.twimg.com/media/Fizx6NXWYAAhzId.jpg', 'https://pbs.twimg.com/media/Fizx6g5WQAYhc8O.jpg']",1,https://pbs.twimg.com/media/Fizx4QoWQAA8y7R.jpg,False,88,2,30,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
388,1597917713426702338,1597917713426702338,1669808245000.0,2022-11-30 12:37:25,+0100,,Arrival of the @OfficialPDPNig Presidential Candidate H. E. Alhaji Atiku Abubakar for the Presidential Campaign Rally in ONDO State. The People are Extremely Happy to Receive the Unifier.  https://t.co/ZFNKDtNkB5,en,[],[],1590337303075069953,1590337303075069953,PDPAwareness,PDP Awareness & Consultative Forum,3,12,https://twitter.com/PDPAwareness/status/1597917713426702338,[],[],1,https://pbs.twimg.com/media/Fizxk7MWIAA4W3U.jpg,False,6,0,3,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
389,1597917417077805056,1597917417077805056,1669808174000.0,2022-11-30 12:36:14,+0100,,Atiku Abubakar should never be an option in the 2023 race for Nigeria.  So much corruption hanging on his neck from his previous position held in Nigeria  https://t.co/2kSs6z8JIH,en,[],[],3164528421,3164528421,Equityoyo,Adeleke Opeyemi,3,12,https://twitter.com/Equityoyo/status/1597917417077805056,[],['https://pbs.twimg.com/media/FizxaV2WIAAouS3.jpg'],1,https://pbs.twimg.com/media/FizxaV2WIAAouS3.jpg,False,8,0,5,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
390,1597916815937900550,1597916815937900550,1669808031000.0,2022-11-30 12:33:51,+0100,,"Atiku Abubakar's past is tainted with so many sordid tales of corruption, this is not whom Nigeria needs to build on the legacies of @MBuhari .Nigeria needs Asiwaju Bola Ahmed Tinubu, someone with a track record of building men and lasting institutions  #RenewedHope2023  #BATKASH  https://t.co/gVTZjDi3wU",en,"['renewedhope2023', 'batkash']",[],266102331,266102331,scarfizal,THE PATRIOT,3,12,https://twitter.com/scarfizal/status/1597916815937900550,[],['https://pbs.twimg.com/media/Fizw3lVWQAA9pdV.jpg'],1,https://pbs.twimg.com/media/Fizw3lVWQAA9pdV.jpg,False,19,1,17,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
391,1597916758798733312,1597916758798733312,1669808017000.0,2022-11-30 12:33:37,+0100,,#OrganizationForAction  #Happening Now:  The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital.  #RecoverNigeria #WeWantPDPBack2023 #AtikuOkowa2023  https://t.co/6MjqyFA0PP,en,"['organizationforaction', 'happening', 'recovernigeria', 'wewantpdpback2023', 'atikuokowa2023']",[],1310526381751767042,1310526381751767042,AnasSul76228889,Anas Suleiman,3,12,https://twitter.com/AnasSul76228889/status/1597916758798733312,[],['https://pbs.twimg.com/media/Fizw0ZLXkAEPtA2.jpg'],1,https://pbs.twimg.com/media/Fizw0ZLXkAEPtA2.jpg,False,1,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
392,1597916148888371202,1597894521907707905,1669807872000.0,2022-11-30 12:31:12,+0100,,@TonyeBarcanista @OfficialDeboO Atiku Abubakar is coming!!,in,[],[],1335703664019845122,1335703664019845122,AyandejiBasit,Ayandeji Basit,3,12,https://twitter.com/AyandejiBasit/status/1597916148888371202,[],[],0,,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,"[{'screen_name': 'TonyeBarcanista', 'name': 'Tonye Barcanista', 'id': '1254764124'}, {'screen_name': 'OfficialDeboO', 'name': 'Debo Ologunagba', 'id': '739953570443886592'}]",,,,,Atiku
393,1597916121482813440,1597916121482813440,1669807865000.0,2022-11-30 12:31:05,+0100,,"Could PDP presidential candidate ATIKU Abubakar be dropping out of the February 25, 2023 election?   Multiple sources are calling reporting that he is no longer confident about going through with the election. The odds of victory look Stacked heavily against him. GAME Over?",en,[],[],28354422,28354422,newsbeatportal,Newsbeatportal.com,3,12,https://twitter.com/newsbeatportal/status/1597916121482813440,[],[],0,,False,0,1,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
394,1597915116036841472,1597906673855004672,1669807626000.0,2022-11-30 12:27:06,+0100,,@royaltyuso His Excellency @atiku Abubakar remains the people’s choice for a better Nigeria.,en,[],[],542585841,542585841,Ehimotor,Prof Elvis Ose,3,12,https://twitter.com/Ehimotor/status/1597915116036841472,[],[],0,,False,2,1,0,,Atiku\Atiku Abubakar,,,,,,,"[{'screen_name': 'royaltyuso', 'name': 'Royalty', 'id': '38382649'}]",,,,,Atiku
395,1597915040442880001,1597915040442880001,1669807608000.0,2022-11-30 12:26:48,+0100,,Atiku Abubakar is in Town...  Ondo state is PDP  https://t.co/YkSc4S1ZcT,und,[],[],448597915,448597915,Purplebird246,@RealInnocent,3,12,https://twitter.com/Purplebird246/status/1597915040442880001,[],"['https://pbs.twimg.com/media/FizvHHSX0AEqhwD.jpg', 'https://pbs.twimg.com/media/FizvJebWIAAUs3H.jpg', 'https://pbs.twimg.com/media/FizvLpYXwAAE8MN.jpg', 'https://pbs.twimg.com/media/FizvO3XWQAIwVdd.jpg']",1,https://pbs.twimg.com/media/FizvHHSX0AEqhwD.jpg,False,27,1,3,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
396,1597914532672045056,1597914532672045056,1669807487000.0,2022-11-30 12:24:47,+0100,,Only Atiku Abubakar can do it Vote for him  https://t.co/2Ik43jJfsN,en,[],[],1597834644019449856,1597834644019449856,PEwenla,Prince Amb Dr Adedipe Dauda Ewenla,3,12,https://twitter.com/PEwenla/status/1597914532672045056,[],['https://pbs.twimg.com/media/FizuzGxWIAArih-.jpg'],1,https://pbs.twimg.com/media/FizuzGxWIAArih-.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
397,1597913694473981952,1597913694473981952,1669807287000.0,2022-11-30 12:21:27,+0100,,Alhaji Atiku Abubakar has touched down Ondo❤️ #AtikuInOndo #RecoverNigeria     https://t.co/kcnbKlmtTa,in,"['atikuinondo', 'recovernigeria']",[],1043435804,1043435804,Abba_SZN,M A Z A J E,3,12,https://twitter.com/Abba_SZN/status/1597913694473981952,[],[],1,https://pbs.twimg.com/media/FizmBKpUoAAjnvl.jpg,False,11,0,10,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
398,1597913378806456320,1597913378806456320,1669807211000.0,2022-11-30 12:20:11,+0100,,"Members Of The Wings Of The Unifier, #AtikuYouthWing, Were At The Airport To Welcome The Incoming President Of Nigeria 🇳🇬 His Excellency @atiku Abubakar, His Running Mate, @IAOkowa and The Entire @OfficialPDPNig Family To Ondo State For The PDP Rally #AtikuOkowa2023 #AtikuInOndo  https://t.co/FAEmC56gBN",en,"['atikuyouthwing', 'atikuokowa2023', 'atikuinondo']",[],1533799336823472128,1533799336823472128,AtikuYouthWing,ATIKU YOUTH WING,3,12,https://twitter.com/AtikuYouthWing/status/1597913378806456320,[],"['https://pbs.twimg.com/media/FiztuFyXoAALqxY.jpg', 'https://pbs.twimg.com/media/FiztuFzWIAEn5OB.jpg', 'https://pbs.twimg.com/media/FiztuF1X0AAZcrQ.jpg', 'https://pbs.twimg.com/media/FiztuF0X0AAtGli.jpg']",1,https://pbs.twimg.com/media/FiztuFyXoAALqxY.jpg,False,69,7,24,https://twitter.com/atiku/status/1597905300132048896,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
399,1597913311814639617,1597913311814639617,1669807195000.0,2022-11-30 12:19:55,+0100,,Happening Now:  The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital.  #RecoverNigeria #AtikuInOndo #AtikuKawai  https://t.co/ZUWn6nnmKO,en,"['recovernigeria', 'atikuinondo', 'atikukawai']",[],1565280381431070725,1565280381431070725,IluKhadija,Khadija Ilu,3,12,https://twitter.com/IluKhadija/status/1597913311814639617,[],['https://pbs.twimg.com/media/FiztpnAWIAA392v.jpg'],1,https://pbs.twimg.com/media/FiztpnAWIAA392v.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
400,1597913190494785538,1597913185188990977,1669807167000.0,2022-11-30 12:19:27,+0100,,"We celebrate the life of our Founder, Atiku Abubakar @atiku A life of a remarkable man. We want to celebrate his life and his vision that he has, but at the same time, we want to remind ourselves the need to serve also, to plough back into our communities.",en,[],[],249351946,249351946,AUNigeria,AUN,3,12,https://twitter.com/AUNigeria/status/1597913190494785538,[],[],0,,False,6,1,1,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
401,1597913157649190912,1597239626611105792,1669807159000.0,2022-11-30 12:19:19,+0100,,"@unlimitedwages @thecableng @AAdeleke_01 Thanks to Wike for exposing some PDP governors like Okowa, d Governor of Delta state and VP to Atiku Abubakar who collected 13% accumulated arrears paid by President Buhari under APC govt but kept mute over the money. His people money are now asking what happened to d money?",en,[],[],1482311227430871048,1482311227430871048,Abdulazeez57437,Abdulazeez,3,12,https://twitter.com/Abdulazeez57437/status/1597913157649190912,[],[],0,,False,0,1,0,,Atiku\Atiku Abubakar,,,,,,,"[{'screen_name': 'unlimitedwages', 'name': 'Mitchell', 'id': '236314272'}, {'screen_name': 'thecableng', 'name': 'TheCable', 'id': '1954402777'}, {'screen_name': 'AAdeleke_01', 'name': 'Ademola Adeleke', 'id': '1482055429001818112'}]",,,,,Atiku
402,1597913054687027200,1597913054687027200,1669807134000.0,2022-11-30 12:18:54,+0100,,"The Unifier Presidential Candidate Alhaji Atiku Abubakar with the Vice Presidential Candidate Dr Ifeanyi Okowa of People's Democratic Party and His Recover Nigeria Team arrives Akure, Ondo state for the PDP Presidential Rally.   #RecoverNigeria #AtikuInOndo #AtikuKawai  https://t.co/KAirn8lLD6",en,"['recovernigeria', 'atikuinondo', 'atikukawai']",[],1560205724873007104,1560205724873007104,AtikukawaiMgLg,AtikuKawai MG Lagos,3,12,https://twitter.com/AtikukawaiMgLg/status/1597913054687027200,[],"['https://pbs.twimg.com/media/FiztbeuXEAANy6G.jpg', 'https://pbs.twimg.com/media/Fiztb8mWYAEi2kh.jpg', 'https://pbs.twimg.com/media/Fiztcb4XoAEglgK.jpg', 'https://pbs.twimg.com/media/FiztczJWQAUshG0.jpg']",1,https://pbs.twimg.com/media/FiztbeuXEAANy6G.jpg,False,3,1,1,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
403,1597912939172069379,1597912939172069379,1669807107000.0,2022-11-30 12:18:27,+0100,,The 2023 @OfficialPDPNig Presidential candidate His Excellency Alh @atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital.  #AtikuOrganizingForAction  #RecoverNigeria #WeWantPDPBack2023 #AtikuOkowa2023 #OneNigeria.  https://t.co/FoPfja6l30,en,"['atikuorganizingforaction', 'recovernigeria', 'wewantpdpback2023', 'atikuokowa2023', 'onenigeria']",[],1090512854032269312,1090512854032269312,ComrdMuhd,Ahmad Bello Muhd,3,12,https://twitter.com/ComrdMuhd/status/1597912939172069379,[],"['https://pbs.twimg.com/media/FiztU-YWAAIyr2A.jpg', 'https://pbs.twimg.com/media/FiztVgUX0AI_BjU.jpg', 'https://pbs.twimg.com/media/FiztV_oWYAAvWqq.jpg']",1,https://pbs.twimg.com/media/FiztU-YWAAIyr2A.jpg,False,5,0,3,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
404,1597912751753818113,1597912751753818113,1669807062000.0,2022-11-30 12:17:42,+0100,,"Breaking......  13 APC senators, 33 APC house of reps members and 5 governors from APC are set to declare support to His Excellency Alhaji Atiku Abubakar GCON.  Who will support a drug dealer before?",en,[],[],719283973227155457,719283973227155457,omoluabi1sq,DGov,3,12,https://twitter.com/omoluabi1sq/status/1597912751753818113,[],[],0,,False,149,15,37,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
405,1597912502616358913,1597912502616358913,1669807003000.0,2022-11-30 12:16:43,+0100,,H.E Atiku Abubakar arrives Akure for Recover Nigeria PDP Presidential Campaign Rally..  #WeWantPDPBack2023 #AtikuOkowa2023 #WeWantPDPBack2023. #AtikuOrganizingForAction  https://t.co/WzRYFyzuRu,en,"['wewantpdpback2023', 'atikuokowa2023', 'wewantpdpback2023', 'atikuorganizingforaction']",[],1090512854032269312,1090512854032269312,ComrdMuhd,Ahmad Bello Muhd,3,12,https://twitter.com/ComrdMuhd/status/1597912502616358913,[],"['https://pbs.twimg.com/media/Fizs5jZXgAAJVUR.jpg', 'https://pbs.twimg.com/media/Fizs6HPX0AElZC_.jpg', 'https://pbs.twimg.com/media/Fizs7gLWIAAorAg.jpg', 'https://pbs.twimg.com/media/Fizs8nvXgAEkKFF.jpg']",1,https://pbs.twimg.com/media/Fizs5jZXgAAJVUR.jpg,False,5,1,1,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
406,1597912409351782402,1597900090819350528,1669806980000.0,2022-11-30 12:16:20,+0100,,"@Naija_Activist Both Peter Obi and Ahmed Dati 'no get sense' but this lack of sense is giving Fani-Kayode, Dino Melaye, Atiku Abubakar, Tinubu, Reno Omokiri all sleepless nights.",en,[],[],1560690690484572160,1560690690484572160,Meche4James,James Meche,3,12,https://twitter.com/Meche4James/status/1597912409351782402,[],[],0,,False,73,2,6,,Atiku\Atiku Abubakar,,,,,,,"[{'screen_name': 'Naija_Activist', 'name': 'Dr Yusuf Datti Baba-Ahmed (STAN) #ObiDatti2023', 'id': '1545090360577335299'}]",,,,,Atiku
407,1597912231886303232,1597912231886303232,1669806938000.0,2022-11-30 12:15:38,+0100,,Arrival of the @OfficialPDPNig Presidential Candidate H. E. Atiku Abubakar for the presidential campaign rally in ONDO State #RecoverNigeria  https://t.co/L6ZsA5z91c,en,['recovernigeria'],[],1587865967849357315,1587865967849357315,harry_ariko,Harry ARIKO,3,12,https://twitter.com/harry_ariko/status/1597912231886303232,[],"['https://pbs.twimg.com/media/FizsplHXgAIvOZq.jpg', 'https://pbs.twimg.com/media/FizsqaMWAAEYcqb.jpg', 'https://pbs.twimg.com/media/FizsrgGXoAYZCyn.jpg', 'https://pbs.twimg.com/media/FizsscJWIAEoR77.jpg']",1,https://pbs.twimg.com/media/FizsplHXgAIvOZq.jpg,False,14,0,8,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
408,1597911506716266497,1597911506716266497,1669806765000.0,2022-11-30 12:12:45,+0100,,"HAPPENING NOW!  Atiku Abubakar Arrives Akure, to hold crucial meeting with christian and muslim community in the state. #AtikuInOndo #RecoverNigeria  https://t.co/8ZwhqurV6i",en,"['atikuinondo', 'recovernigeria']",[],1493967886477676547,1493967886477676547,IfedolapoOsun,Governor Ifedolapo Osun,3,12,https://twitter.com/IfedolapoOsun/status/1597911506716266497,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1597911467025645568/pu/img/gvbHP0MTVtjn-z_V.jpg,False,128,1,42,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
409,1597911495077072897,1597911495077072897,1669806762000.0,2022-11-30 12:12:42,+0100,,Happening Now:  The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital. #AtikuOrganizingForAction #RecoverNigeria #WeWantPDPBack2023 #AtikuOkowa2023 #OneNigeria  https://t.co/NrpPqAwVOB,en,"['atikuorganizingforaction', 'recovernigeria', 'wewantpdpback2023', 'atikuokowa2023', 'onenigeria']",[],833911533285552128,833911533285552128,AdamAbu91543924,Adam Abubakar,3,12,https://twitter.com/AdamAbu91543924/status/1597911495077072897,[],['https://pbs.twimg.com/media/FizsBB_XkAA1IMF.jpg'],1,https://pbs.twimg.com/media/FizsBB_XkAA1IMF.jpg,False,2,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
410,1597911450521337858,1597911450521337858,1669806752000.0,2022-11-30 12:12:32,+0100,,Happening Now:  The 2023 PDP Presidential candidate His Excellency Alh Atiku Abubakar meet with the Christian and Muslim religious leaders in Akure Ondo state capital. #AtikuOrganizingforAction  https://t.co/kPXq3rvDNo,en,['atikuorganizingforaction'],[],914604337996976133,914604337996976133,nuraddeenatina,Nuraddeen Adam Tina,3,12,https://twitter.com/nuraddeenatina/status/1597911450521337858,[],"['https://pbs.twimg.com/media/Fizr3p_WYAI8dP8.jpg', 'https://pbs.twimg.com/media/Fizr-w4WYAIcKp3.jpg', 'https://pbs.twimg.com/media/Fizr_BqX0AAoa5f.jpg', 'https://pbs.twimg.com/media/Fizr_tAXgAEEWPa.jpg']",1,https://pbs.twimg.com/media/Fizr3p_WYAI8dP8.jpg,False,1,1,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
411,1597911358238265344,1597911358238265344,1669806730000.0,2022-11-30 12:12:10,+0100,,"H.E @atiku Abubakar landed at  Akure with his campaign team to Recover Nigeria @OfficialPDPNig Presidential Campaign Rally, #RecoverNigeria #AtikuOkowa2023 #AtikuOrganizingforAction  https://t.co/2bV33FrDWw",en,"['recovernigeria', 'atikuokowa2023', 'atikuorganizingforaction']",[],191821981,191821981,m_dankawu,Ibrahim M Dankawu,3,12,https://twitter.com/m_dankawu/status/1597911358238265344,[],"['https://pbs.twimg.com/media/Fizr4o7XoAQpStd.jpg', 'https://pbs.twimg.com/media/Fizr5JJXoAAOTtC.jpg', 'https://pbs.twimg.com/media/Fizr5SAWQAEVFpT.jpg', 'https://pbs.twimg.com/media/Fizr50rXkAAgW9J.jpg']",1,https://pbs.twimg.com/media/Fizr4o7XoAQpStd.jpg,False,3,2,1,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
412,1597911322616004610,1597911322616004610,1669806721000.0,2022-11-30 12:12:01,+0100,,"Nigeria's next president, His Excellency Atiku Abubakar lands in Akure as we #RecoverOndo. City by city we  https://t.co/ZFcImjKGrS",en,['recoverondo'],[],448597915,448597915,Purplebird246,@RealInnocent,3,12,https://twitter.com/Purplebird246/status/1597911322616004610,[],['https://pbs.twimg.com/media/Fizr3ASXwAE0yBC.jpg'],1,https://pbs.twimg.com/media/Fizr3ASXwAE0yBC.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
413,1597911115107037189,1597911115107037189,1669806672000.0,2022-11-30 12:11:12,+0100,,"""Our Administration shall restore the security of this country""  Atiku Abubakar  #AtikuInOndo #RecoverNigeria #OndoIsPDP #AtikuKawai  https://t.co/hjxn6jfhqo",en,"['atikuinondo', 'recovernigeria', 'ondoispdp', 'atikukawai']",[],1565280381431070725,1565280381431070725,IluKhadija,Khadija Ilu,3,12,https://twitter.com/IluKhadija/status/1597911115107037189,[],['https://pbs.twimg.com/media/FizrBeVWQAEmfmJ.jpg'],1,https://pbs.twimg.com/media/FizrBeVWQAEmfmJ.jpg,False,4,0,3,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
414,1597911017027440641,1597911017027440641,1669806648000.0,2022-11-30 12:10:48,+0100,,"#AtikuInOndo: THE EAGLE 🦅 FINALLY LANDS  PDP Presidential Candidate, H.E. Atiku Abubakar with other dignitaries have arrived Akure, Ondo State for the continuation of the Presidential Campaign Rally, preparatory to 2023 Elections.   #AtikuInOndo #AtikuOkowa2023 #Okowalition  https://t.co/yTr0iDr3q3",en,"['atikuinondo', 'atikuinondo', 'atikuokowa2023', 'okowalition']",[],1523007617794289664,1523007617794289664,omoghenedennis,Dennis Orido,3,12,https://twitter.com/omoghenedennis/status/1597911017027440641,[],"['https://pbs.twimg.com/media/FizrkLUXgAAGsmH.jpg', 'https://pbs.twimg.com/media/Fizrk2KWQAEJatl.jpg', 'https://pbs.twimg.com/media/FizrlkIXgAIPcCX.jpg', 'https://pbs.twimg.com/media/FizrmCHaMAATIgZ.jpg']",1,https://pbs.twimg.com/media/FizrkLUXgAAGsmH.jpg,False,37,0,21,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
415,1597910541422690304,1597910541422690304,1669806535000.0,2022-11-30 12:08:55,+0100,,Executive governor of kebbi state santor Atiku bagudu with malan abubakar Ibrahim dandanku  https://t.co/jhB1h9s88n,in,[],[],984743468886102016,984743468886102016,BilalDandanku,Bilal Kabir Dandanku,3,12,https://twitter.com/BilalDandanku/status/1597910541422690304,[],['https://pbs.twimg.com/media/FizrKKqWIAEc0Dp.jpg'],1,https://pbs.twimg.com/media/FizrKKqWIAEc0Dp.jpg,False,0,0,0,,Atiku\Atiku Abubakar,,,,,,,[],,,,,Atiku
