,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidates,Subjectivity,Polarity,Analysis
276,1589756753474125825,1589756753474125825,1667862520000.0,2022-11-08 00:08:40,+0100,,atiku and dino are like men whose houses are on fire but theyre chasing rats instead you have lost wike makinde ortom ikpeazu ugwuanyi amp now bala mohammed but you going to town hall meeting to attack people,en,[],[],972489042.0,972489042,Blark_Roze,Røze,2.0,00,https://twitter.com/Blark_Roze/status/1589756753474125825,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
277,1589756734700400641,1589692963629985792,1667862516000.0,2022-11-08 00:08:36,+0100,,according to obasanjo atiku is a criminal real thief thief,en,[],[],1.4256288974508646e+18,1425628897450864640,Benjami31894366,Chelseanews,2.0,00,https://twitter.com/Benjami31894366/status/1589756734700400641,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.42500000000000004,-0.1,Negative
278,1589756669504155648,1589756669504155648,1667862500000.0,2022-11-08 00:08:20,+0100,,is atiku dino and criminal renoomokri  still the members  of pdp  if yes  which  pdp are they  belong  to  northern pdp or  southern pdp here are the  authentic governors amp members of pdp,en,[],[],7.067345622740541e+17,706734562274054144,mac_simple,#Peterobi2023,2.0,00,https://twitter.com/mac_simple/status/1589756669504155648,[],['https://pbs.twimg.com/media/Fg_zQwYXkAANVdD.jpg'],1.0,https://pbs.twimg.com/media/Fg_zQwYXkAANVdD.jpg,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.43333333333333335,0.033333333333333326,Positive
279,1589756649287262211,1589366972575145984,1667862496000.0,2022-11-08 00:08:16,+0100,,guy youre making yourself look stupid by jumping on every tweet and defending rubbish  e be like say atiku just recruit you well it not an easy job you must earn your pay  dont give up keep the fire burning,en,[],[],8.551399438569759e+17,855139943856975877,OzuzuJoy,myfantasies,2.0,00,https://twitter.com/OzuzuJoy/status/1589756649287262211,[],[],0.0,,False,1.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'uty_onuk', 'name': ""De' 'Mikano' Mayor"", 'id': '809167875424583681'}, {'screen_name': 'ToyosiGodwin', 'name': 'Toyosi Godwin', 'id': '805409991968624640'}]",,,,,Atiku,0.9166666666666667,-0.1833333333333333,Negative
280,1589756591405834241,1589756584938217472,1667862482000.0,2022-11-08 00:08:02,+0100,,most arise tv viewers thouhe will reshuffle the morning showhe is a strict businesshe wont like the rating to nosedive thisday newspaper planning for a bogus opinion poll for atiku but they cant find a way around it peter obi is giving them a hell of time watch out,en,[],[],1.4946714924449956e+18,1494671492444995590,NnaemekaEdeh1,Nnaemeka Edeh,2.0,00,https://twitter.com/NnaemekaEdeh1/status/1589756591405834241,[],[],0.0,,False,5.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.5,0.5,Positive
281,1589756577803706368,1589756577803706368,1667862479000.0,2022-11-08 00:07:59,+0100,,atiku may not realize that by choosing okowa alone he made himself an enemy to many deltans if you doubt am try to enter the civil servant circles and put your head  when the results from the state outside owaalero hell learn the hard way that this was a fatal error,en,[],[],9934122.0,9934122,517p705,QwertyGandalf,2.0,00,https://twitter.com/517p705/status/1589756577803706368,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.36388888888888893,0.06944444444444443,Positive
282,1589756539690024960,1589374958744264704,1667862469000.0,2022-11-08 00:07:49,+0100,,if peter obi wins then youve got it wrong again vote out peter obi vote out atiku vote out tinubu and vote in omoyele sowore we need to get it right this time,en,[],[],1.5156572729780265e+18,1515657272978026500,MD_UZORMA,Matthew Dickson,2.0,00,https://twitter.com/MD_UZORMA/status/1589756539690024960,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IbkSports', 'name': 'Ibukun Aluko', 'id': '190611239'}]",,,,,Atiku,0.5452380952380952,0.028571428571428564,Positive
283,1589756431502561281,1589648399535833089,1667862444000.0,2022-11-08 00:07:24,+0100,,by the i cant respond to this kind of disrespect,en,[],[],8.937869626787348e+17,893786962678734849,amiruk_u,Abba🇳🇬UMAISH💍,2.0,00,https://twitter.com/amiruk_u/status/1589756431502561281,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'agege__bread', 'name': 'agege_bread', 'id': '1385985671253401601'}, {'screen_name': 'omoluabi1sq', 'name': 'DGov', 'id': '719283973227155457'}, {'screen_name': 'Makavelli275', 'name': 'Aku-N’esi-Obi-Ike (I)', 'id': '1539802141338001408'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.9,0.6,Positive
284,1589756402930577409,1589727680605589504,1667862437000.0,2022-11-08 00:07:17,+0100,,u look like baturiyar daji,en,[],[],1.252588657820799e+18,1252588657820798979,sir_baura,Abubakar m baura,2.0,00,https://twitter.com/sir_baura/status/1589756402930577409,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': '_khadijah_atiku', 'name': 'Khadijah atiku🌷', 'id': '1549064311229878279'}, {'screen_name': 'Aleyu_umar', 'name': 'Aliyu yar adua', 'id': '1572920234528440320'}, {'screen_name': '__Mufeeda', 'name': 'Mufeedah🦋🥀', 'id': '1579908039175507974'}, {'screen_name': 'Ayshaa_Humaira', 'name': 'AYSHA HUMAIRA', 'id': '1571036937917534208'}, {'screen_name': 'Ameenatu_u', 'name': 'Ameenah🦋❤', 'id': '1573251738836127744'}, {'screen_name': 'faadimato', 'name': 'fatima xarah', 'id': '1530947467306475520'}, {'screen_name': 'Ayshat_Hassann', 'name': 'Ayshat🌹🦋', 'id': '1581231330150457345'}, {'screen_name': 'fauziya_wambai', 'name': 'Fauziya wambai', 'id': '1569711229874368515'}, {'screen_name': 'Fauzeyah_wakili', 'name': 'Fauzeeyert.🦋🌺', 'id': '1552957867107426305'}]",,,,,Atiku,0.0,0.0,Neutral
285,1589756401706229762,1589676424889511936,1667862437000.0,2022-11-08 00:07:17,+0100,,so we dont have a refined product in this country or what this is a fowl language atiku and okowa cant use this gutter words only you and tinubu gang,en,[],[],1.2549342912488202e+18,1254934291248820225,HelenNDestiny1,Helen N Destiny,2.0,00,https://twitter.com/HelenNDestiny1/status/1589756401706229762,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Naija_Activist', 'name': 'Dr Yusuf Datti Baba-Ahmed (STAN) #ObiDatti2023', 'id': '1545090360577335299'}]",,,,,Atiku,1.0,0.0,Neutral
286,1589756391820263425,1588858544497242112,1667862434000.0,2022-11-08 00:07:14,+0100,,bring peace to,en,"['southerncameroonians', 'stopthegenocideinsoutherncameroons']",[],1.0014131512529838e+18,1001413151252983808,patiencembuh,patiencembuh,2.0,00,https://twitter.com/patiencembuh/status/1589756391820263425,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'chriscaspa', 'name': 'First Power', 'id': '383023328'}]",,,,,Atiku,0.0,0.0,Neutral
287,1589756370089295873,1589560864251645953,1667862429000.0,2022-11-08 00:07:09,+0100,,dino is just a frustrated fellowhe even lost his senatorial bid for kogi west to someone he supposed to be ahead ofkarma must pay now he is looking for someone he will ruinatiku has been ruined accepting to work with himmaybe he is indirectly campaigning for tinubu,en,[],[],1.2018166406834176e+18,1201816640683417600,GeraldOIgwe1,realGeraldClinton,2.0,00,https://twitter.com/GeraldOIgwe1/status/1589756370089295873,[],['https://pbs.twimg.com/media/Fg_y_UfXkAA_vCv.jpg'],1.0,https://pbs.twimg.com/media/Fg_y_UfXkAA_vCv.jpg,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': '_dinomelaye', 'name': 'Senator Dino Melaye. (SDM)', 'id': '398212417'}]",,,,,Atiku,0.2,-0.7,Negative
288,1589756357716365313,1589646899392688128,1667862426000.0,2022-11-08 00:07:06,+0100,,with or without ortom atiku will loss benue state a tiv man does not want to hear that name at all i dont know why they hate him but ive experienced it first hand in  and you cant rig elections in benue,en,[],[],1.154715608832983e+18,1154715608832983040,nardosylva,παrd®🔴🇳🇬,2.0,00,https://twitter.com/nardosylva/status/1589756357716365313,[],[],0.0,,False,3.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'AK_Babawo', 'name': 'Abubakar Kabir Babawo', 'id': '1303566934940803073'}]",,,,,Atiku,0.7111111111111111,0.08333333333333333,Positive
289,1589756348287549441,1589648022170132480,1667862424000.0,2022-11-08 00:07:04,+0100,,yes i support that atiku cant be president but to hell with you too ortom you are the worst governor ever in the history of benue,en,[],[],1.3615026211026698e+18,1361502621102669824,Officialmattz1,RETIRED VIRGIN 🌹,2.0,00,https://twitter.com/Officialmattz1/status/1589756348287549441,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'SaharaReporters', 'name': 'Sahara Reporters', 'id': '17409452'}]",,,,,Atiku,1.0,-1.0,Negative
290,1589756303777599488,1589756303777599488,1667862413000.0,2022-11-08 00:06:53,+0100,,you are running for presidency but you run away from debates you dont present yourself to the people for questioning on your plans you are not ready to be president sending figurehead vps not enough either dont act like the masses are beneath you,en,[],[],307437311.0,307437311,ideniyor,deNIyor 👷🏿‍♂️,2.0,00,https://twitter.com/ideniyor/status/1589756303777599488,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.3333333333333333,-0.03333333333333333,Negative
291,1589756260706320384,1589374958744264704,1667862403000.0,2022-11-08 00:06:43,+0100,,i have kwankwanso did well in kano especially in education in kano he is far better than atiku  but it is the turn of the south i hope he doesnt step down so he can help divide the vote of the apc and atiku,en,[],[],1.28072695111689e+18,1280726951116890113,Chinonso_great,W@$k¥ Lala,2.0,00,https://twitter.com/Chinonso_great/status/1589756260706320384,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Mammanbukari', 'name': 'Abubakar Muhammad', 'id': '1242807224172457984'}, {'screen_name': 'Godson_Green', 'name': 'Godson Green 🇳🇬🔴', 'id': '182375130'}, {'screen_name': 'Sirraph335', 'name': 'SIR_RAPH', 'id': '1155630360597815296'}, {'screen_name': 'IbkSports', 'name': 'Ibukun Aluko', 'id': '190611239'}]",,,,,Atiku,0.6972222222222222,0.1111111111111111,Positive
292,1589756260161060864,1589661062785536001,1667862403000.0,2022-11-08 00:06:43,+0100,,i do not agree with this politics of division and hatred event though i detest atiku like sht ethnic shaming will do us no national good this is toxic,en,[],[],90498284.0,90498284,simplyneyo,Neyo,2.0,00,https://twitter.com/simplyneyo/status/1589756260161060864,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Qdpaper2', 'name': 'Qudus Akanbi Eleyi Of Lagos.', 'id': '1497996117153353737'}]",,,,,Atiku,0.6000000000000001,0.7,Positive
293,1589756259728859139,1589756259728859139,1667862403000.0,2022-11-08 00:06:43,+0100,,festus keyamo reacts after doyin okupe says obi wont attend debates boycotted by tinubu and atiku,en,[],[],116150071.0,116150071,NationalDailyNG,National Daily NG,2.0,00,https://twitter.com/NationalDailyNG/status/1589756259728859139,['https://nationaldailyng.com/festus-keyamo-reacts-after-doyin-okupe-says-obi-wont-attend-debates-boycotted-by-tinubu-and-atiku/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
294,1589756239894171648,1589756239894171648,1667862398000.0,2022-11-08 00:06:38,+0100,"{'type': 'Point', 'coordinates': [12.0, 8.5167]}",new nabeen atiku yard is also available at affordable prices and safe delivery at limited stock or call  slk textiles  kano nigeria,en,['whatsapp'],[],2164989442.0,2164989442,Sanilawal07,SLK TEXTILES,2.0,00,https://twitter.com/Sanilawal07/status/1589756239894171648,['https://www.instagram.com/p/CkrXSpaILq4/?igshid=YTgzYjQ4ZTY='],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.3743506493506493,0.24123376623376624,Positive
295,1589756212828319745,1589751899867451392,1667862392000.0,2022-11-08 00:06:32,+0100,,atiku should give up it over,en,[],[],40014352.0,40014352,zbnfam,Leke Omole,2.0,00,https://twitter.com/zbnfam/status/1589756212828319745,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Bolajuade', 'name': 'Ojuade  Bola', 'id': '321797898'}]",,,,,Atiku,0.0,0.0,Neutral
297,1589756145539108867,1589649276858437634,1667862375000.0,2022-11-08 00:06:15,+0100,,you forget so easily that atiku did same when bubu refused to showed u d,en,[],[],3841903696.0,3841903696,akinyemitayor,Tayoor,2.0,00,https://twitter.com/akinyemitayor/status/1589756145539108867,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.4791666666666667,0.21666666666666667,Positive
298,1589756134705238016,1589756134705238016,1667862373000.0,2022-11-08 00:06:13,+0100,,as it stands atiku is technically out of the race unless something drastic happens between now and december,en,[],[],1.116999920240726e+18,1116999920240726016,Goderrandboy,The son of a praying mum,2.0,00,https://twitter.com/Goderrandboy/status/1589756134705238016,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.1,0.0,Neutral
299,1589756089524187136,1589367372489842689,1667862362000.0,2022-11-08 00:06:02,+0100,,pdp are cookingtheir preparedness should not be underrated they mean business,en,[],[],390142119.0,390142119,exzeebit,Exodus💫,2.0,00,https://twitter.com/exzeebit/status/1589756089524187136,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.6875,-0.3125,Negative
300,1589756046046007296,1589386002204098561,1667862352000.0,2022-11-08 00:05:52,+0100,,wendell you guys destroyed  in this  election journey  he would have stood a chance but the way you and your other cohorts handled his campaign  he now has no hold of any geographical region to himself courtesy of you guys politics of bad blood name calling etc,en,[],[],1.441260670096343e+18,1441260670096343049,BenisonOvoke,Benison Ovoke,2.0,00,https://twitter.com/BenisonOvoke/status/1589756046046007296,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.5208333333333333,-0.4124999999999999,Negative
302,1589755999124086784,1589704094545215489,1667862341000.0,2022-11-08 00:05:41,+0100,,as at today d only state atiku is sure of is sokoto n adamawa thats because he is from one of d states n the second one has the sellout governor even at that him winning those states is not sure because their voters are wise bayelsa taraba akwaibom edo delta osun  po,en,[],[],9.690030904341955e+17,969003090434195458,ALDidy3,Al-Didy,2.0,00,https://twitter.com/ALDidy3/status/1589755999124086784,[],[],0.0,,False,2.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'dykamadi', 'name': 'Dike Amadi Esq.', 'id': '3119840433'}, {'screen_name': 'Topboychriss', 'name': 'Chris', 'id': '1391841806242000897'}]",,,,,Atiku,0.737962962962963,0.24166666666666667,Positive
303,1589755993713676291,1589581529898168322,1667862339000.0,2022-11-08 00:05:39,+0100,,dunskyno matter how u show ur hatred for igbos  it does change usinstead of atiku winning this election sowore go win tinubu has already won  we have nothing to lose,en,[],[],1134182330.0,1134182330,Cocoboy212,Elvis chidi,2.0,00,https://twitter.com/Cocoboy212/status/1589755993713676291,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.575,0.65,Positive
304,1589755962914934786,1589747054976565248,1667862332000.0,2022-11-08 00:05:32,+0100,,in this reply of urs to  post that now make me to know that u no really well someone is expressing what give me joy at a moment in watching football you are there talking of what might even add thinking to his daniel you are a chelsea fan,en,"['daniel', 'atiku']",[],1.4839450700804424e+18,1483945070080442377,terriratata,I.Q Ratata,2.0,00,https://twitter.com/terriratata/status/1589755962914934786,[],[],0.0,,False,11.0,4.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Naija_PR', 'name': 'Naija', 'id': '1901298962'}]",,,,,Atiku,0.2,0.35000000000000003,Positive
305,1589755941343629312,1589611038814932993,1667862327000.0,2022-11-08 00:05:27,+0100,,lol quick one can efcc arrest atiku or obasanjo or tinubu lol they call it politics you call it structure,en,[],[],1.243264955471876e+18,1243264955471876096,spokez_100,Big toye🛹,2.0,00,https://twitter.com/spokez_100/status/1589755941343629312,[],[],0.0,,False,0.0,2.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'dremoskesh', 'name': 'Dremoskesh', 'id': '1551884067532161024'}, {'screen_name': 'Mbahdeyforyou', 'name': 'MBAH', 'id': '1246466534236659712'}]",,,,,Atiku,0.475,0.4708333333333333,Positive
306,1589755743288569858,1588145498002685954,1667862280000.0,2022-11-08 00:04:40,+0100,,you see how you shoot yourself in the leg now except we produce and consume no longer capital repatriation that causes weak naira to a dollar shame on you atiku that stole nigeria money go ask obasanjo,en,[],[],1.1332739980480061e+18,1133273998048006145,VictorOshiolue1,Victor Oshioluemoh,2.0,00,https://twitter.com/VictorOshiolue1/status/1589755743288569858,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.625,-0.375,Negative
307,1589755734241468416,1589648399535833089,1667862277000.0,2022-11-08 00:04:37,+0100,,is benue not in the north,en,[],[],1.2696768645299282e+18,1269676864529928192,DrOmoragbon,Dr. O.U.O. Kennedy 😷 💉,2.0,00,https://twitter.com/DrOmoragbon/status/1589755734241468416,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'amiruk_u', 'name': 'Abba🇳🇬UMAISH💍', 'id': '893786962678734849'}, {'screen_name': 'omoluabi1sq', 'name': 'DGov', 'id': '719283973227155457'}, {'screen_name': 'Makavelli275', 'name': 'Aku-N’esi-Obi-Ike (I)', 'id': '1539802141338001408'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
308,1589755705686659072,1589702928751030272,1667862271000.0,2022-11-08 00:04:31,+0100,,atiku in  walked out in debate hall because buhari didnt show up even when other presidential aspirants where in attendance so go hug a transformer if you want,en,[],[],1.5509913337535037e+18,1550991333753503746,MekusAbba,Mekus_Abba,2.0,00,https://twitter.com/MekusAbba/status/1589755705686659072,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.375,-0.125,Negative
309,1589755693900640256,1589601387574620161,1667862268000.0,2022-11-08 00:04:28,+0100,,i dont think anyone would disrespect atiku or tinubu in a town hall meeting like peter obi was disrespected by dino dino crossed the line and should be called to order what he did is called see finish,en,[],[],2164369907.0,2164369907,frankduru14396,FRANKIE,2.0,00,https://twitter.com/frankduru14396/status/1589755693900640256,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'BashirAhmaad', 'name': 'Bashir Ahmad', 'id': '104296908'}]",,,,,Atiku,0.0,0.0,Neutral
310,1589755575558352896,1589648022170132480,1667862240000.0,2022-11-08 00:04:00,+0100,,do orton know them personally the incidences that were before him showed they were fulanis what i was really thinking is that you make your defense that first it was not your atiku that sent them and that it is not all fulanis though those who killed the farmers are fulani,en,[],[],1070255526.0,1070255526,He_is_Eugene,Eugene Ozuruigbo,2.0,00,https://twitter.com/He_is_Eugene/status/1589755575558352896,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omoluabi1sq', 'name': 'DGov', 'id': '719283973227155457'}, {'screen_name': 'SaharaReporters', 'name': 'Sahara Reporters', 'id': '17409452'}]",,,,,Atiku,0.20833333333333331,0.0625,Positive
311,1589755575394775040,1589714972384559106,1667862240000.0,2022-11-08 00:04:00,+0100,,god blessed our leaders and our incoming vice president,en,[],[],1.483842792979841e+18,1483842792979841028,AkataEneriome,Eneriome Akata,2.0,00,https://twitter.com/AkataEneriome/status/1589755575394775040,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
312,1589755560076812289,1589402152778498049,1667862236000.0,2022-11-08 00:03:56,+0100,,you will be disappointed when you finally realize that saint  is  promax,en,[],[],201634817.0,201634817,Esivuae,Tommy01,2.0,00,https://twitter.com/Esivuae/status/1589755560076812289,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'AreaFada1', 'name': 'Charly Boy Area Fada 1', 'id': '177139537'}]",,,,,Atiku,0.875,-0.375,Negative
313,1589755551822798849,1589752597875150848,1667862234000.0,2022-11-08 00:03:54,+0100,,saying there are many invitations for the candidates one cannot attend all but by sending his vice to represent him atiku is better than tinubu who was absent and did not send representative at so many instances in the event,en,[],[],326043403.0,326043403,coolrhinoxx,Hamza Babi,2.0,00,https://twitter.com/coolrhinoxx/status/1589755551822798849,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.5,0.5,Positive
314,1589755514388643840,1589724307638620160,1667862225000.0,2022-11-08 00:03:45,+0100,,peter obi should be debating with sowore abiola kwankwanso and others he is not in the race for presidency it only tinubu and atiku that should challenge each other in debate the others na waste of energy to debate with,en,[],[],1.0437973955727401e+18,1043797395572740096,Charlesochapa2,Charlesochapa,2.0,00,https://twitter.com/Charlesochapa2/status/1589755514388643840,[],[],0.0,,False,2.0,3.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'thecableng', 'name': 'TheCable', 'id': '1954402777'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'NgLabour', 'name': 'LabourPartyNG', 'id': '1529562333751689217'}, {'screen_name': 'OfficialAPCNg', 'name': 'APC Nigeria', 'id': '981286914811682817'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.4583333333333333,-0.10833333333333334,Negative
315,1589755497926004737,1589648399535833089,1667862221000.0,2022-11-08 00:03:41,+0100,,really why is ortom not paying his peoples salaries and allow hunger push them to kill cows not theirs to eat a sitting governor should not be preaching bigotry,en,[],[],7.192839732271555e+17,719283973227155457,omoluabi1sq,DGov,2.0,00,https://twitter.com/omoluabi1sq/status/1589755497926004737,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'agege__bread', 'name': 'agege_bread', 'id': '1385985671253401601'}, {'screen_name': 'Makavelli275', 'name': 'Aku-N’esi-Obi-Ike (I)', 'id': '1539802141338001408'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.2,0.2,Positive
316,1589755462852878337,1589708035479711744,1667862213000.0,2022-11-08 00:03:33,+0100,,but atiku is a bigot  call a spade a spade and dont drink a poison just because it was serve with your cup  hypocrite,en,[],[],1.5555451990525542e+18,1555545199052554240,Julio95448951,Julio,2.0,00,https://twitter.com/Julio95448951/status/1589755462852878337,[],[],0.0,,False,0.0,2.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Fulani_Tutor', 'name': 'Raihana-voice-of-Fulɓe🇳🇬', 'id': '3156999341'}]",,,,,Atiku,0.0,0.0,Neutral
317,1589755407572283392,1589752597875150848,1667862200000.0,2022-11-08 00:03:20,+0100,,some people misconstrued kwankwaso statements as working for tinubu yesterday at arisetv town hall meeting in his kinda of humbleness kwankwaso depended atiku who was absent at the event but sent his vice to represent him,en,[],[],326043403.0,326043403,coolrhinoxx,Hamza Babi,2.0,00,https://twitter.com/coolrhinoxx/status/1589755407572283392,[],[],0.0,,False,1.0,1.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
318,1589755381341097985,1589755381341097985,1667862193000.0,2022-11-08 00:03:13,+0100,,i have read through this very long piece by  which he titled tales from atikus bedroom   all i can say is that all of you with the exception of  are fat liers evil and hypocritical nigerians can never forgive u all,en,['sodomites'],[],1.519793830853333e+18,1519793830853332993,FidelisChukwud7,Fidel Americana,2.0,00,https://twitter.com/FidelisChukwud7/status/1589755381341097985,['https://femifanikayode.org/tales-from-atikus-bedroom/'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.76,-0.5325,Negative
319,1589755359857889280,1589719170567966721,1667862188000.0,2022-11-08 00:03:08,+0100,,koshi danu make e happen first even your tweet go weak,en,[],[],216058182.0,216058182,Iamkruz,michaelofficial,2.0,00,https://twitter.com/Iamkruz/status/1589755359857889280,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'austindinho01', 'name': 'Xutyn', 'id': '3495023717'}, {'screen_name': 'Doughnotman', 'name': 'Louddrum', 'id': '880204971974766592'}, {'screen_name': 'Pres_Adebayo', 'name': 'Adewole Adebayo ESQ', 'id': '1042535723071676416'}, {'screen_name': 'doyinokupe', 'name': 'Doyin', 'id': '740148150'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'officialABAT', 'name': 'Bola Ahmed Tinubu', 'id': '493365529'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.47916666666666663,-0.0625,Negative
320,1589755342941888514,1589755342941888514,1667862184000.0,2022-11-08 00:03:04,+0100,,fulani people are our enemies atiku is fulani he is our enemy to hell   via,en,[],[],9.068675828456448e+17,906867582845644802,emetochimeziri3,Triumphant Franklin,2.0,00,https://twitter.com/emetochimeziri3/status/1589755342941888514,['https://youtu.be/R74KKtEy_K8'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
321,1589755303180271616,1589661928594767874,1667862175000.0,2022-11-08 00:02:55,+0100,,kauras letter of dissatisfaction and bickering with atiku in bauchi,en,[],[],9.015492087586284e+17,901549208758628357,SadiqBalah,I BALAH🦉,2.0,00,https://twitter.com/SadiqBalah/status/1589755303180271616,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'PrimeCasemiro', 'name': 'Odiboss', 'id': '4521889936'}, {'screen_name': 'Ameenu_Kutama', 'name': 'Anders', 'id': '3408791109'}]",,,,,Atiku,0.0,0.0,Neutral
